"codigo_ibge","categoria","cod_cnae","ano_atividade","cod_uf","ativas","mei"
"1721000","5","5611203","2017-01-01","17","243","1"
"2611606","5","5611203","2017-01-01","26","1103","1"
"5107206","5","5611203","2017-01-01","51","1","1"
"3304557","5","5611205","2022-06-01","33","1709","1"
"4106902","5","5611203","2022-06-01","41","2776","1"
"4205407","5","5611205","2022-06-01","42","191","1"
"2800308","5","5611201","2017-07-01","28","1037","0"
"2927408","5","5611203","2017-07-01","29","1300","1"
"3304557","5","5611203","2017-07-01","33","13776","0"
"4106902","5","5611204","2017-07-01","41","473","1"
"5107206","5","5611203","2017-07-01","51","2","0"
"1400100","5","5611204","2017-08-01","14","168","1"
"3550308","5","5611205","2019-01-01","35","164","0"
"4314902","5","5611201","2019-01-01","43","423","1"
"1100205","5","5611205","2019-02-01","11","14","1"
"2408102","5","5611203","2019-02-01","24","856","1"
"1600303","5","5611201","2019-12-01","16","360","1"
"2800308","5","5611201","2019-12-01","28","470","1"
"3205309","5","5611205","2019-12-01","32","29","0"
"3304557","5","5611204","2019-07-01","33","3785","1"
"1100205","5","5611205","2019-08-01","11","8","0"
"1302603","5","5611204","2019-08-01","13","297","0"
"3205309","5","5611201","2018-05-01","32","1179","0"
"1400100","5","5611204","2018-08-01","14","289","0"
"1600303","5","5611201","2018-08-01","16","243","1"
"1721000","5","5611203","2018-08-01","17","342","1"
"2211001","5","5611201","2018-08-01","22","1322","0"
"1721000","5","5611204","2017-02-01","17","161","1"
"2211001","5","5611205","2017-02-01","22","10","1"
"2304400","5","5611201","2017-02-01","23","802","1"
"2611606","5","5611201","2017-02-01","26","3759","0"
"2800308","5","5611203","2017-02-01","28","296","1"
"1600303","5","5611203","2017-03-01","16","183","1"
"5300108","5","5611205","2020-07-01","53","319","1"
"2211001","5","5611205","2020-08-01","22","70","1"
"3304557","5","5611203","2020-08-01","33","11249","1"
"3550308","5","5611205","2021-07-01","35","1605","1"
"3550308","5","5611203","2021-11-01","35","38677","0"
"4106902","5","5611204","2021-11-01","41","1625","0"
"5002704","5","5611204","2021-11-01","50","536","1"
"2408102","5","5611205","2019-09-01","24","23","1"
"5300108","5","5611204","2019-09-01","53","2258","0"
"1302603","5","5611204","2019-10-01","13","264","1"
"5107206","5","5611204","2021-02-01","51","1","1"
"5107206","5","5611205","2021-02-01","51","1","0"
"4106902","5","5611204","2021-08-01","41","1634","0"
"4314902","5","5611201","2021-08-01","43","1445","1"
"1600303","5","5611203","2021-09-01","16","603","1"
"2304400","5","5611205","2021-09-01","23","110","0"
"2611606","5","5611204","2020-01-01","26","531","0"
"3550308","5","5611203","2020-01-01","35","10397","1"
"1100205","5","5611201","2022-06-01","11","935","1"
"2304400","5","5611204","2022-06-01","23","458","0"
"2507507","5","5611204","2022-06-01","25","224","1"
"2704302","5","5611204","2022-06-01","27","325","1"
"2704302","5","5611204","2018-03-01","27","286","0"
"3106200","5","5611204","2018-03-01","31","1772","1"
"1100205","5","5611205","2018-04-01","11","7","0"
"1600303","5","5611203","2018-04-01","16","218","1"
"2606200","5","5611204","2018-04-01","26","26","0"
"4106902","5","5611204","2022-07-01","41","1590","0"
"2927408","5","5611201","2021-05-01","29","5725","0"
"3106200","5","5611203","2021-05-01","31","6675","0"
"3106200","5","5611203","2021-12-01","31","6475","0"
"3205309","5","5611201","2021-12-01","32","464","1"
"4314902","5","5611204","2021-12-01","43","730","1"
"4314902","5","5611205","2021-12-01","43","207","1"
"5002704","5","5611205","2021-12-01","50","53","0"
"5300108","5","5611203","2021-12-01","53","8289","0"
"1100205","5","5611201","2022-01-01","11","847","1"
"2606200","5","5611204","2017-12-01","26","35","0"
"4106902","5","5611201","2017-12-01","41","343","1"
"5002704","5","5611204","2017-12-01","50","360","1"
"5300108","5","5611201","2017-12-01","53","1041","1"
"1600303","5","5611204","2018-01-01","16","151","1"
"1721000","5","5611205","2018-01-01","17","11","1"
"3106200","5","5611201","2018-10-01","31","6481","0"
"1600303","5","5611205","2018-11-01","16","1","1"
"2111300","5","5611205","2018-11-01","21","44","1"
"2304400","5","5611203","2018-11-01","23","4069","0"
"2408102","5","5611204","2018-11-01","24","315","0"
"2704302","5","5611201","2018-11-01","27","490","1"
"3106200","5","5611203","2022-08-01","31","5176","1"
"4106902","5","5611203","2022-08-01","41","6084","0"
"4106902","5","5611205","2022-08-01","41","122","0"
"4314902","5","5611204","2022-08-01","43","768","1"
"2606200","5","5611203","2017-06-01","26","78","0"
"2927408","5","5611201","2017-06-01","29","1178","1"
"3106200","5","5611203","2017-06-01","31","7170","0"
"5103403","5","5611201","2017-06-01","51","1997","0"
"5300108","5","5611203","2017-06-01","53","2252","1"
"2111300","5","5611201","2017-07-01","21","1901","0"
"2304400","5","5611201","2017-07-01","23","5096","0"
"2611606","5","5611203","2017-05-01","26","3831","0"
"2927408","5","5611203","2017-05-01","29","4638","0"
"4205407","5","5611204","2017-05-01","42","129","1"
"4106902","5","5611201","2021-09-01","41","6048","0"
"5002704","5","5611205","2021-09-01","50","132","1"
"5107206","5","5611203","2021-09-01","51","2","0"
"2111300","5","5611201","2021-10-01","21","1465","1"
"2111300","5","5611205","2021-10-01","21","315","1"
"3106200","5","5611201","2017-08-01","31","1114","1"
"1400100","5","5611203","2017-09-01","14","248","1"
"2211001","5","5611204","2017-09-01","22","226","1"
"3205309","5","5611204","2019-10-01","32","304","0"
"3550308","5","5611204","2019-10-01","35","4141","1"
"2304400","5","5611204","2017-04-01","23","788","1"
"3205309","5","5611204","2017-04-01","32","402","0"
"3550308","5","5611203","2017-04-01","35","4974","1"
"4314902","5","5611201","2017-04-01","43","5008","0"
"5103403","5","5611204","2017-04-01","51","327","0"
"5103403","5","5611204","2017-04-01","51","193","1"
"1100205","5","5611203","2017-05-01","11","224","1"
"1721000","5","5611201","2017-05-01","17","155","1"
"3304557","5","5611203","2020-11-01","33","13011","0"
"1721000","5","5611203","2020-12-01","17","543","0"
"2111300","5","5611205","2020-12-01","21","70","0"
"2304400","5","5611205","2020-12-01","23","86","0"
"2606200","5","5611201","2020-12-01","26","36","1"
"5103403","5","5611201","2021-10-01","51","2154","0"
"4314902","5","5611204","2021-03-01","43","672","1"
"5300108","5","5611203","2020-01-01","53","8227","0"
"2927408","5","5611203","2020-02-01","29","2363","1"
"3550308","5","5611201","2020-02-01","35","8430","1"
"1100205","5","5611203","2022-04-01","11","773","1"
"2704302","5","5611205","2022-04-01","27","35","0"
"2800308","5","5611201","2022-04-01","28","1056","0"
"3550308","5","5611205","2022-04-01","35","2150","1"
"5002704","5","5611201","2020-10-01","50","1752","0"
"1302603","5","5611203","2020-11-01","13","2505","0"
"1600303","5","5611201","2020-11-01","16","482","1"
"2111300","5","5611203","2020-11-01","21","1127","1"
"2211001","5","5611204","2020-11-01","22","321","1"
"2507507","5","5611201","2020-11-01","25","957","1"
"2611606","5","5611203","2020-11-01","26","3543","0"
"2611606","5","5611205","2020-11-01","26","134","1"
"2927408","5","5611203","2020-11-01","29","3955","0"
"3205309","5","5611201","2018-11-01","32","1193","0"
"3550308","5","5611204","2018-11-01","35","3591","1"
"5103403","5","5611201","2018-11-01","51","1986","0"
"5103403","5","5611204","2018-11-01","51","263","0"
"5103403","5","5611205","2018-11-01","51","13","1"
"2111300","5","5611203","2018-12-01","21","663","1"
"2211001","5","5611204","2018-12-01","22","285","1"
"4205407","5","5611203","2020-04-01","42","950","1"
"1302603","5","5611204","2020-05-01","13","290","1"
"2304400","5","5611204","2020-05-01","23","1139","1"
"2211001","5","5611205","2021-04-01","22","90","1"
"3106200","5","5611205","2021-04-01","31","553","1"
"3304557","5","5611204","2021-04-01","33","4390","1"
"2111300","5","5611204","2019-11-01","21","301","0"
"2111300","5","5611204","2019-11-01","21","397","1"
"2800308","5","5611204","2019-11-01","28","165","0"
"1100205","5","5611203","2018-05-01","11","867","0"
"3304557","5","5611205","2020-12-01","33","214","0"
"5103403","5","5611204","2020-12-01","51","309","1"
"1400100","5","5611205","2021-01-01","14","42","0"
"2211001","5","5611201","2021-01-01","22","1566","0"
"2408102","5","5611201","2021-01-01","24","901","1"
"2507507","5","5611205","2021-01-01","25","64","1"
"5002704","5","5611203","2021-05-01","50","1976","1"
"5002704","5","5611204","2021-05-01","50","253","0"
"2111300","5","5611204","2021-06-01","21","284","0"
"2304400","5","5611201","2021-06-01","23","5515","0"
"2408102","5","5611203","2021-06-01","24","1317","0"
"2606200","5","5611203","2021-06-01","26","54","0"
"2700805","5","5611203","2019-04-01","27","1","0"
"2211001","5","5611203","2019-05-01","22","471","1"
"2211001","5","5611204","2019-05-01","22","293","1"
"2304400","5","5611201","2019-05-01","23","1491","1"
"5107206","5","5611201","2019-02-01","51","4","0"
"4314902","5","5611204","2020-03-01","43","966","0"
"5002704","5","5611203","2020-03-01","50","1387","1"
"5002704","5","5611205","2020-03-01","50","50","1"
"2606200","5","5611204","2020-04-01","26","62","1"
"1721000","5","5611203","2020-06-01","17","492","1"
"2927408","5","5611205","2020-06-01","29","246","1"
"2800308","5","5611205","2022-02-01","28","65","1"
"3205309","5","5611203","2022-02-01","32","1094","0"
"2800308","5","5611201","2019-06-01","28","998","0"
"4205407","5","5611201","2019-06-01","42","350","1"
"4314902","5","5611203","2019-06-01","43","4463","0"
"1302603","5","5611203","2019-07-01","13","1457","1"
"2507507","5","5611203","2022-01-01","25","1649","1"
"5002704","5","5611201","2022-01-01","50","1851","1"
"2927408","5","5611204","2017-10-01","29","1158","1"
"5107206","5","5611203","2017-10-01","51","2","0"
"1100205","5","5611201","2017-11-01","11","1320","0"
"1721000","5","5611204","2017-11-01","17","191","1"
"2211001","5","5611204","2017-11-01","22","236","1"
"2408102","5","5611205","2017-11-01","24","10","0"
"4205407","5","5611201","2021-06-01","42","2685","0"
"1302603","5","5611205","2021-07-01","13","49","0"
"2611606","5","5611205","2021-07-01","26","175","1"
"2927408","5","5611205","2021-07-01","29","136","0"
"4314902","5","5611205","2022-04-01","43","91","0"
"5002704","5","5611204","2022-04-01","50","547","1"
"5103403","5","5611203","2022-04-01","51","1427","0"
"3106200","5","5611201","2022-05-01","31","5048","1"
"3205309","5","5611203","2018-08-01","32","335","1"
"4106902","5","5611201","2018-08-01","41","472","1"
"2111300","5","5611203","2018-09-01","21","629","1"
"3205309","5","5611201","2018-09-01","32","129","1"
"3304557","5","5611201","2018-09-01","33","3990","1"
"1400100","5","5611203","2018-10-01","14","290","1"
"1600303","5","5611203","2018-10-01","16","504","0"
"2111300","5","5611204","2018-10-01","21","301","0"
"2408102","5","5611205","2018-10-01","24","15","1"
"4314902","5","5611203","2018-06-01","43","4446","0"
"2304400","5","5611203","2018-07-01","23","2580","1"
"2611606","5","5611201","2018-07-01","26","3664","0"
"2700805","5","5611201","2017-11-01","27","1","1"
"2927408","5","5611204","2017-11-01","29","1792","0"
"5300108","5","5611201","2017-11-01","53","7851","0"
"2211001","5","5611203","2017-12-01","22","353","1"
"3106200","5","5611204","2018-02-01","31","1749","1"
"2304400","5","5611204","2018-03-01","23","887","1"
"2800308","5","5611204","2018-01-01","28","195","0"
"1400100","5","5611205","2020-03-01","14","39","0"
"1600303","5","5611205","2020-03-01","16","18","0"
"2927408","5","5611201","2020-03-01","29","2765","1"
"4106902","5","5611203","2020-03-01","41","1706","1"
"1100205","5","5611204","2017-10-01","11","266","0"
"2304400","5","5611201","2017-10-01","23","5102","0"
"2304400","5","5611203","2017-10-01","23","4864","0"
"2704302","5","5611204","2021-01-01","27","279","0"
"2927408","5","5611203","2021-01-01","29","3949","0"
"4106902","5","5611203","2021-01-01","41","6234","0"
"4314902","5","5611205","2021-01-01","43","62","0"
"5107206","5","5611204","2021-01-01","51","1","1"
"2211001","5","5611204","2021-02-01","22","299","0"
"5300108","5","5611203","2020-08-01","53","4307","1"
"2927408","5","5611205","2020-09-01","29","281","1"
"5103403","5","5611205","2020-06-01","51","64","1"
"1721000","5","5611205","2020-07-01","17","14","0"
"2507507","5","5611203","2020-07-01","25","1310","0"
"2927408","5","5611203","2019-05-01","29","3931","0"
"3304557","5","5611205","2019-05-01","33","70","0"
"4314902","5","5611203","2019-05-01","43","936","1"
"2304400","5","5611205","2017-03-01","23","21","0"
"2606200","5","5611204","2017-03-01","26","43","1"
"4106902","5","5611204","2017-03-01","41","1803","0"
"1721000","5","5611201","2022-03-01","17","692","0"
"2304400","5","5611203","2022-03-01","23","5189","1"
"2507507","5","5611204","2022-03-01","25","221","1"
"4205407","5","5611201","2022-03-01","42","2692","0"
"3106200","5","5611203","2019-03-01","31","6709","0"
"3205309","5","5611201","2019-03-01","32","1186","0"
"4106902","5","5611203","2019-03-01","41","6013","0"
"1600303","5","5611204","2019-04-01","16","167","0"
"2304400","5","5611205","2019-04-01","23","39","0"
"5300108","5","5611201","2022-10-01","53","4739","1"
"2606200","5","5611201","2022-10-01","26","92","0"
"3205309","5","5611205","2022-10-01","32","98","1"
"4205407","5","5611201","2020-09-01","42","2653","0"
"5103403","5","5611204","2020-09-01","51","243","0"
"1721000","5","5611201","2020-10-01","17","709","0"
"2111300","5","5611205","2020-10-01","21","191","1"
"2606200","5","5611204","2020-10-01","26","21","0"
"2606200","5","5611204","2022-09-01","26","17","0"
"1721000","5","5611201","2022-10-01","17","537","1"
"1400100","5","5611205","2017-01-01","14","7","1"
"2611606","5","5611201","2017-01-01","26","3757","0"
"3106200","5","5611201","2017-01-01","31","6493","0"
"4314902","5","5611204","2017-01-01","43","1121","0"
"5002704","5","5611204","2017-01-01","50","446","0"
"5103403","5","5611203","2017-01-01","51","508","1"
"2611606","5","5611203","2022-07-01","26","3817","1"
"2927408","5","5611201","2022-07-01","29","5795","1"
"2611606","5","5611203","2017-07-01","26","1219","1"
"3205309","5","5611205","2017-07-01","32","9","0"
"4314902","5","5611205","2017-07-01","43","21","0"
"1400100","5","5611204","2017-08-01","14","332","0"
"1600303","5","5611201","2019-12-01","16","715","0"
"3550308","5","5611204","2019-12-01","35","5148","0"
"4205407","5","5611204","2019-12-01","42","262","1"
"3106200","5","5611204","2019-01-01","31","2100","1"
"1600303","5","5611201","2019-02-01","16","272","1"
"1600303","5","5611203","2019-02-01","16","494","0"
"1600303","5","5611204","2019-02-01","16","161","1"
"2704302","5","5611203","2019-02-01","27","1043","1"
"2408102","5","5611205","2019-07-01","24","19","0"
"2507507","5","5611205","2019-07-01","25","18","1"
"1100205","5","5611204","2019-08-01","11","178","1"
"2927408","5","5611204","2018-05-01","29","1296","0"
"4205407","5","5611205","2018-05-01","42","14","1"
"5103403","5","5611203","2018-05-01","51","1499","0"
"5107206","5","5611204","2018-05-01","51","1","1"
"2111300","5","5611205","2018-06-01","21","21","0"
"2211001","5","5611201","2018-06-01","22","1309","0"
"4106902","5","5611203","2018-07-01","41","1084","1"
"5107206","5","5611201","2018-07-01","51","2","1"
"5107206","5","5611204","2018-07-01","51","1","1"
"1400100","5","5611204","2018-08-01","14","204","1"
"2111300","5","5611204","2018-08-01","21","301","0"
"1600303","5","5611205","2017-02-01","16","6","0"
"2507507","5","5611203","2017-02-01","25","478","1"
"2606200","5","5611204","2017-02-01","26","34","0"
"3550308","5","5611201","2020-07-01","35","24174","0"
"4314902","5","5611201","2020-07-01","43","873","1"
"2304400","5","5611201","2020-08-01","23","2779","1"
"2611606","5","5611204","2020-08-01","26","516","0"
"3304557","5","5611201","2021-08-01","33","13070","1"
"2927408","5","5611203","2021-11-01","29","3830","0"
"3304557","5","5611204","2021-11-01","33","3188","0"
"3550308","5","5611204","2021-11-01","35","5299","1"
"1400100","5","5611203","2021-12-01","14","621","1"
"1600303","5","5611201","2021-12-01","16","764","0"
"1721000","5","5611201","2021-12-01","17","702","0"
"2507507","5","5611201","2019-09-01","25","1393","0"
"3550308","5","5611203","2018-12-01","35","38751","0"
"1100205","5","5611205","2019-01-01","11","7","0"
"2304400","5","5611204","2019-01-01","23","653","0"
"2606200","5","5611203","2021-02-01","26","106","1"
"2606200","5","5611204","2021-02-01","26","21","0"
"3205309","5","5611201","2021-02-01","32","1237","0"
"3304557","5","5611205","2021-02-01","33","217","0"
"1600303","5","5611205","2021-03-01","16","49","1"
